,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
81,0.08429760932922363,0.0024027455978687983,0.0060351848602294925,0.00019204651917200646,entropy,7,sqrt,50,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 50}",0.9957805907172996,0.9667588380691259,0.9790132816218621,0.9915450390357825,1.0,0.986619549888814,0.012161617889981265,60
82,0.1654654026031494,0.006964195786571741,0.010392284393310547,0.000686887138952378,entropy,7,sqrt,100,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 100}",0.9915544604895806,0.9833644799434149,0.9916077861147087,0.9873019222896946,1.0,0.9907657297674797,0.005538580377181213,8
83,0.3318320274353027,0.008681597508031021,0.018051624298095703,0.0008457287130469233,entropy,7,sqrt,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200}",0.9915544604895806,0.9833644799434149,0.9873725998085477,0.9873019222896946,1.0,0.9899186925062476,0.005667385188765606,24
84,0.018830633163452147,0.0008789751548214799,0.002994680404663086,0.0004652253028356324,entropy,7,log2,10,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 10}",0.9874304191755192,0.9832803177768282,0.9702461879784249,0.9830508474576272,0.9915211522689995,0.9831057849314797,0.007140358288003061,80
85,0.08419270515441894,0.005732953280212658,0.006209516525268554,0.00023241908895138539,entropy,7,log2,50,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 50}",0.9957805907172996,0.9752555824589723,0.970473500134517,0.9915254237288136,1.0,0.9866070194079205,0.011634969752630127,61
86,0.16638731956481934,0.007520574412231543,0.010013818740844727,0.00046518203277376473,entropy,7,log2,100,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 100}",0.9915544604895806,0.9832236501369399,0.9791353817439622,0.9873019222896946,1.0,0.9882430829320354,0.007186390333707362,49
87,0.3253451347351074,0.0099976751562213,0.017478418350219727,0.00047217872090946517,entropy,7,log2,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 200}",0.9915544604895806,0.9833644799434149,0.9874283759988236,0.9873019222896946,1.0,0.9899298477443027,0.005662415394059084,20
88,0.017671775817871094,0.00037839215521292445,0.0028888702392578123,0.00021428127081683318,entropy,8,sqrt,10,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10}",0.9957805907172996,0.9748446293416795,0.9873554103029738,0.9830549142531799,0.9789013305800197,0.9839873750390306,0.0072215057684108025,77
89,0.08829827308654785,0.009822972904924801,0.006369113922119141,0.0006123341272029996,entropy,8,sqrt,50,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 50}",0.9957805907172996,0.9832236501369399,0.9916077861147087,0.9873019222896946,0.9957605745185628,0.9907349047554412,0.0048924950652011355,14
90,0.16817665100097656,0.008248301602036478,0.009997844696044922,0.00013788198069207612,entropy,8,sqrt,100,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 100}",0.9957805907172996,0.987471790075394,0.9916077861147087,0.9873019222896946,0.9957627118644068,0.9915849602123007,0.0037502007318168094,6
91,0.33085122108459475,0.01093596526189554,0.018458175659179687,0.0027377791384575675,entropy,8,sqrt,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.9915544604895806,0.987471790075394,0.9833615637995593,0.9873019222896946,1.0,0.9899379473308457,0.005659282616833446,18
92,0.021325206756591795,0.0038222258145483366,0.003607320785522461,0.0010514097515253572,entropy,8,log2,10,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10}",0.9957805907172996,0.9833419013791956,0.9746829725015416,0.9745762711864406,0.9915413360161792,0.9839846143601314,0.008622060576464554,78
93,0.08467679023742676,0.002244506538453995,0.006163215637207032,0.00018039478864057288,entropy,8,log2,50,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 50}",0.9915544604895806,0.9833644799434149,0.9745762711864406,0.9873019222896946,1.0,0.9873594267818262,0.008446944691157785,58
94,0.17348623275756836,0.01964935527811395,0.010577869415283204,0.0010054239130238788,entropy,8,log2,100,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 100}",0.9957805907172996,0.987471790075394,0.9790132816218621,0.9873019222896946,1.0,0.9899135169408501,0.007317886059752063,28
95,0.3251216411590576,0.010361349661061657,0.01714630126953125,0.00031918399451741656,entropy,8,log2,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",0.9915544604895806,0.9833644799434149,0.9833615637995593,0.9873019222896946,0.9957557038014782,0.9882676260647456,0.004814923911045389,44
96,0.018538951873779297,0.001313358930706713,0.0028445243835449217,0.00014787437590096778,entropy,12,sqrt,10,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 10}",0.9957805907172996,0.9792898009156372,0.9789676478593012,0.9915296050799941,0.9957796588985699,0.9882694606941603,0.0076237353634983915,43
97,0.08711442947387696,0.005361656085336865,0.006859683990478515,0.0013038271831405206,entropy,12,sqrt,50,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 50}",0.9957805907172996,0.979277417946976,0.98323277790291,0.9873019222896946,1.0,0.989118541771376,0.007714649313130304,34
98,0.15708818435668945,0.0010127412221848735,0.010031700134277344,0.000463244464667302,entropy,12,sqrt,100,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 100}",0.9915544604895806,0.9833644799434149,0.9873725998085477,0.9873019222896946,1.0,0.9899186925062476,0.005667385188765606,24
99,0.3271763324737549,0.006600767509927651,0.01773228645324707,0.0005419290826106319,entropy,12,sqrt,200,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 200}",0.9915544604895806,0.9833644799434149,0.9787376835445744,0.9873019222896946,1.0,0.9881917092534529,0.007269336860921619,52
100,0.018440818786621092,0.0007473651125227777,0.0031559944152832033,0.0006399680050687851,entropy,12,log2,10,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 10}",0.987317918131166,0.9669805870194447,0.9746821941362587,0.9704738792045609,0.991512583461736,0.9781934323906333,0.009573967015545973,93
101,0.08559589385986328,0.0046281209249407216,0.00619359016418457,0.00016923080399769782,entropy,12,log2,50,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 50}",0.9957805907172996,0.987471790075394,0.9915916313559322,0.9873019222896946,1.0,0.992429186887664,0.004901331318975383,2
102,0.16103649139404297,0.003885125543573788,0.009980392456054688,0.00021564321392494225,entropy,12,log2,100,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 100}",0.9915544604895806,0.987471790075394,0.9874283759988236,0.9873019222896946,1.0,0.9907513097706986,0.004896503534422931,12
103,0.33620166778564453,0.020322046267619992,0.018907594680786132,0.0010743780684284011,entropy,12,log2,200,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 200}",0.9915544604895806,0.9916026709322006,0.9874816494122638,0.9873019222896946,1.0,0.9915881406247479,0.004604251542309834,5
104,0.018784332275390624,0.001753855447117445,0.003198528289794922,0.0006442327586007485,entropy,16,sqrt,10,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'n_estimators': 10}",0.9915849466686543,0.9751925364399833,0.974823358344126,0.991549198841276,0.9915254237288136,0.9849350928045706,0.008106343134671614,69
105,0.08463292121887207,0.002965027898213049,0.006032896041870117,0.0002454469144382484,entropy,16,sqrt,50,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'n_estimators': 50}",0.9957805907172996,0.9832236501369399,0.9874816494122638,0.9873019222896946,1.0,0.9907575625112395,0.006165814702518154,11
106,0.1777888298034668,0.012935206587071903,0.010496187210083007,0.0008497961866554758,entropy,16,sqrt,100,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'n_estimators': 100}",0.9915544604895806,0.9874225894416878,0.9831322074325622,0.9873019222896946,1.0,0.9898822359307051,0.00571727642850828,33
107,0.3477306365966797,0.010033410044051758,0.0175753116607666,0.0009472739308247497,entropy,16,sqrt,200,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'n_estimators': 200}",0.9915544604895806,0.9916026709322006,0.9831322074325622,0.9873019222896946,1.0,0.9907182522288076,0.005600922572038512,15
108,0.018587160110473632,0.0008287783643721584,0.0030962944030761717,0.00031445486907889954,entropy,16,log2,10,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'log2', 'n_estimators': 10}",0.9915544604895806,0.9750696921755708,0.9789652820791961,0.9873070916842938,1.0,0.9865793052857283,0.008897656234010797,63
109,0.0839545726776123,0.0046997028802104055,0.006487894058227539,0.00035369437272009756,entropy,16,log2,50,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'log2', 'n_estimators': 50}",0.9915544604895806,0.9832236501369399,0.9873725998085477,0.9873019222896946,1.0,0.9898905265449527,0.005700143819068986,32
110,0.1611703395843506,0.006714340215987626,0.009627056121826173,0.0003552390552705783,entropy,16,log2,100,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'log2', 'n_estimators': 100}",0.9915544604895806,0.987471790075394,0.9791165196775073,0.9873019222896946,0.9957627118644068,0.9882414808793166,0.005518783573227086,51
111,0.336324405670166,0.018375430457883268,0.017142200469970705,6.433814481782682e-05,entropy,16,log2,200,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'log2', 'n_estimators': 200}",0.9915544604895806,0.9916026709322006,0.9833615637995593,0.9873019222896946,1.0,0.9907641235022071,0.0055392045713374876,9
